# Particle/energy density (Gauss smear)
# Event=   10 Gaussian width=   1.000
# (1) time
# (2) rho                         (17)
# (3) rho_b                       (18)
# (4)  e(GeV/fm^3)                (19)
# (5)  T_xy                       (20)
# (6)  T_z                        (21)
# (7)  Lorentz invariant rho      (22)
# (8)  Lorentz invariant rho_b    (23)
# (9)  Lorentz invariant e        (24)
# (10) Lorentz invariant p        (25)
# (11) P_perp                     (26)
# (12) P_L                        (27)
# (13) Lorentz invariant T        (28)
# (14) Transeerse of F_x * x      (29)
# (15) full (F_i * i)/3           (30)
# (16) rho_s                      (31)
#   (1)       (2)       (3)       (4)        (5)      (6)        (7)        (8)        (9)        (10)       (11)      (12)      (13)      (14)      (15)       (16)     (17)       (18)       (19)       (20)       (21)       (21)
  6.9000      0.55676334      0.54059958      0.66571636      0.05431290      0.09415296      0.55676334      0.54059958      0.66571636      0.06759292      0.05431339      0.09415199      0.12140333      0.14276500 ***************      0.00000000       0.55676334      0.54059958      0.66571636      0.05431290      0.09415296      0.55676334      0.54059958      0.66571636      0.06759292      0.05431339      0.09415199      0.12140333      0.00257033      0.01838022      0.00000000
  7.2000      0.57016880      0.54984876      0.67669905      0.05403211      0.10289818      0.57016880      0.54984876      0.67669905      0.07032080      0.05403252      0.10289735      0.12333330      0.00000000      0.00000000      0.03679234       0.57016880      0.54984876      0.67669905      0.05403211      0.10289818      0.57016880      0.54984876      0.67669905      0.07032080      0.05403252      0.10289735      0.12333330      0.00000000      0.00000000      0.00097020
  7.5000      0.58412706      0.56082972      0.69337206      0.05195778      0.10689281      0.58412706      0.56082972      0.69337206      0.07026946      0.05195808      0.10689223      0.12029825      0.00257033      0.00171355      0.54707852       0.58412706      0.56082972      0.69337206      0.05195778      0.10689281      0.58412706      0.56082972      0.69337206      0.07026946      0.05195808      0.10689223      0.12029825      0.14276500      0.09517667      0.00087317
  7.8000      0.59797112      0.57085132      0.70219473      0.05452813      0.09951355      0.59797112      0.57085132      0.70219473      0.06952327      0.05452858      0.09951264      0.11626526      0.00000000      0.00000000      0.03372331       0.59797112      0.57085132      0.70219473      0.05452813      0.09951355      0.59797112      0.57085132      0.70219473      0.06952327      0.05452858      0.09951264      0.11626526      0.00000000      0.00000000      0.00080963
  8.1000      0.63246556      0.59697038      0.74875946      0.05678526      0.11807796      0.63246556      0.59697038      0.74875946      0.07721616      0.05678525      0.11807797      0.12208753      0.00000000      0.00000000      0.03289381       0.63246556      0.59697038      0.74875946      0.05678526      0.11807796      0.63246556      0.59697038      0.74875946      0.07721616      0.05678525      0.11807797      0.12208753             NaN             NaN      0.00077307
  8.4000      0.65185020      0.61411717      0.76195420      0.05788375      0.10922573      0.65185020      0.61411717      0.76195420      0.07499774      0.05788375      0.10922573      0.11505365      0.00000000      0.00000000      0.08011501       0.65185020      0.61411717      0.76195420      0.05788375      0.10922573      0.65185020      0.61411717      0.76195420      0.07499774      0.05788375      0.10922573      0.11505365      0.00000000      0.00000000      0.00076270
  8.7000      0.64238957      0.62627994      0.76214542      0.05401932      0.10942123      0.64238957      0.62627994      0.76214542      0.07248662      0.05401923      0.10942139      0.11283903      0.00000000      0.00000000      0.03186750       0.64238957      0.62627994      0.76214542      0.05401932      0.10942123      0.64238957      0.62627994      0.76214542      0.07248662      0.05401923      0.10942139      0.11283903      0.00000000      0.00000000      0.00076936
  9.0000      0.67124638      0.64177697      0.78998830      0.05698846      0.10643368      0.67124638      0.64177697      0.78998830      0.07347020      0.05698816      0.10643428      0.10945340      0.00000000      0.00000000      0.00000000       0.67124638      0.64177697      0.78998830      0.05698846      0.10643368      0.67124638      0.64177697      0.78998830      0.07347020      0.05698816      0.10643428      0.10945340      0.07600048      0.05066698      0.00000000
  9.3000      0.69912986      0.65733270      0.81305483      0.06482041      0.11116631      0.69912986      0.65733270      0.81305483      0.08026904      0.06482011      0.11116692      0.11481278      0.00000000      0.00000000      0.00000000       0.69912986      0.65733270      0.81305483      0.06482041      0.11116631      0.69912986      0.65733270      0.81305483      0.08026904      0.06482011      0.11116692      0.11481278      0.00000000      0.00000000      0.00000000
  9.6000      0.72425718      0.67199061      0.82961769      0.06757525      0.11457448      0.72425718      0.67199061      0.82961769      0.08324166      0.06757408      0.11457682      0.11493385      0.00000000      0.00000000      0.00000000       0.72425718      0.67199061      0.82961769      0.06757525      0.11457448      0.72425718      0.67199061      0.82961769      0.08324166      0.06757408      0.11457682      0.11493385      0.00000000      0.00000000      0.00000000
