     0.02500      8.79468
     0.17500      7.85492
     0.32500      6.97803
     0.52500      6.04981
     0.77500      5.35512
     0.92500      4.85085
 after hadron evolution
     0.17500      7.64749
     0.22500     15.06443
     0.27500      7.13218
     0.32500      6.98128
     0.37500      6.67505
     0.47500      6.35378
     0.67500      5.55605
     0.72500      5.50678
     1.02500      4.64947
     1.32500      4.07344
