    21    1.031   -0.047      0.462  0.000    -0.07     1.26     0.69     1.18
    21    2.447    0.925      3.753  0.000     1.96    -0.51     0.05     0.06
    21   -1.196   -2.170      2.383  0.000     0.46     3.34     0.89     1.52
    21   -1.754    0.599     -0.524  0.000     0.65     3.94    -0.20     0.78
    21    0.566   -0.228      0.313  0.000     2.71    -3.59     1.15     1.73
    21   -1.656    0.814     -0.442  0.000     2.03    -0.49    -0.59     1.45
    21   -0.402    3.546      9.269  0.000    -1.24    -0.23     0.06     0.06
    21   -1.932   -0.064      3.337  0.000     2.76     3.92     0.06     0.06
    21   -0.806   -0.261      0.007  0.000     0.66     0.45    -0.17     0.38
    21    1.081   -0.678      0.768  0.000    -1.85     5.73     0.12     0.30
    21    1.970    2.982      0.618  0.000    -1.27     0.09    -0.00     0.50
    21    0.091   -1.766      0.385  0.000     0.04    -1.94    -0.09     2.36
    21   -1.535    0.709     -1.246  0.000    -2.76     3.69    -0.04     0.07
    21    0.191   -1.945      0.398  0.000    -2.32     4.79     0.01     0.07
    21    0.600    0.268      0.235  0.000     0.17     3.28     0.08     1.16
    21    2.394   -1.711     -0.487  0.000    -0.57    -1.03     0.31     2.26
    21    1.389    1.506      0.504  0.000    -1.39     5.60     0.02     0.08
    21    0.373   -0.713      1.654  0.000     1.52    -2.78     0.31     0.39
    21    2.928    1.625     -0.547  0.000     0.15    -6.37    -0.01     0.08
    21    1.431   -1.709      4.606  0.000     0.54     0.35     7.09     7.97
    21    0.909   -0.580      2.120  0.000     1.24    -1.06     0.07     0.08
    21   -1.861   -0.583      2.305  0.000    -0.75     3.43     2.53     3.16
    21   -0.026    3.023      6.042  0.000     0.65     2.24     0.21     0.25
    21    2.717   -0.456      9.958  0.000     0.78     1.88     0.23     0.24
    21   -1.309    0.021     -1.944  0.000     0.65     0.45    -0.19     0.38
    21    1.968   -1.403     -1.512  0.000     1.99    -0.57    -0.05     0.09
    21    0.129    0.773      0.695  0.000    -0.44     4.84     0.96     1.56
    21   -0.341   -1.338     -0.349  0.000     0.39     0.92     0.11     1.04
    21   -0.981    0.789     -0.246  0.000     2.70    -3.13    -0.02     0.10
    21    0.529   -2.245     -3.617  0.000    -1.22    -0.30    -0.08     0.10
    21   -0.797    0.681     -0.575  0.000    -2.10     0.95    -0.53     1.64
    21    0.553    1.010     -6.421  0.000    -1.90     2.07    -0.10     0.11
    21   -0.882    0.544     -2.558  0.000     0.41     0.70    -3.18     3.28
    21    0.311    1.621     -1.649  0.000     0.73     2.07    -0.14     0.22
    21    0.483   -0.013     -0.918  0.000     0.30     2.97    -0.60     1.24
    21   -0.725   -1.134      0.610  0.000     1.15     0.03     0.30     0.53
    21    1.872    0.384      0.409  0.000    -1.34     5.57     0.02     0.11
    21    2.125    0.785    -14.398  0.000    -1.36     6.38    -4.92     5.00
    21    0.807    0.327      0.746  0.000     1.11     2.66     1.15     1.50
    21    0.091   -1.997      4.286  0.000     0.74     1.98     0.85     0.92
    21    1.551    3.384      2.116  0.000     2.22    -1.62     1.08     1.94
    21   -2.154   -0.536     -0.222  0.000    -0.44     2.76    -0.99     2.08
    21    0.018   -2.412     -4.208  0.000     0.57     0.11    -0.10     0.11
    21   -1.228   -0.456     -1.105  0.000    -2.23     1.20    -0.08     0.12
    21   -1.288    1.793     -0.466  0.000    -5.51     4.26    -0.04     3.75
    21    0.883    0.243      0.750  0.000     0.27     0.99     0.33     1.04
    21    0.504   -0.135      0.423  0.000    -0.16    -1.28     0.08     0.12
    21   -1.497    1.020      1.962  0.000     0.25     2.11     0.09     0.12
    21   -1.989    0.473     -2.062  0.000     1.34     0.78    -1.81     2.39
    21   -0.946   -0.442      0.141  0.000     3.81    -3.69     0.02     0.12
    21   -0.772   -1.782     -0.492  0.000    -3.07    -1.74    -1.28     5.26
    21   -0.815   -1.590     -2.110  0.000    -3.04    -1.14    -0.85     1.21
    21   -2.093   -0.976      0.537  0.000    -5.49     4.26     0.14     3.75
    21    0.552    0.746      1.372  0.000    -1.43     0.67     0.65     1.18
    21   -0.555   -0.237      0.069  0.000    -1.25    -1.00    -0.71     1.73
    21   -0.555    0.775      0.505  0.000    -1.69    -0.17     0.06     0.13
    21    0.030    1.232      3.352  0.000     1.34     3.11     0.12     0.13
    21    0.176   -1.019      1.892  0.000    -1.40    -2.79     0.11     0.13
    21   -0.025   -1.262     -1.346  0.000     0.87     1.12    -1.26     1.69
    21    0.264    1.776      3.404  0.000    -1.37     0.16     0.68     0.84
    21   -0.389   -0.576     -0.325  0.000    -0.94     1.46    -1.03     1.80
    21   -0.419   -0.251     -0.270  0.000     0.31    -1.84    -5.71     6.18
    21   -0.704   -0.451     -1.572  0.000    -2.39    -1.35    -0.12     0.14
    21    2.636   -0.188      7.396  0.000    -2.33    -0.62     0.13     0.14
    21    1.063    0.188     -0.069  0.000     2.07    -0.50    -0.01     0.14
    21   -0.281   -0.697     -1.055  0.000     4.05     0.29    -0.12     0.14
    21   -0.577    3.678     -1.057  0.000    -0.24     2.12    -0.30     1.26
    21   -0.761   -1.498      0.823  0.000     1.17    -0.45     1.18     1.97
    21    0.149   -1.521      1.120  0.000    -1.15    -0.41     1.08     1.56
    21   -0.086    0.208      1.245  0.000     1.18     0.12     0.58     0.75
    21   -0.718    0.404      1.479  0.000    -0.15     1.94     2.45     3.17
    21   -1.016   -0.321     -2.987  0.000    -0.82    -1.88    -0.14     0.15
    21   -1.570    0.022      0.366  0.000    -2.85     3.67     0.03     0.15
    21    0.607    0.590     -4.486  0.000     1.32     1.82    -2.46     2.53
    21   -1.254    1.525      1.517  0.000    -0.49    -0.82     0.48     2.26
    21   -0.495    2.516      6.012  0.000    -1.67     5.71     0.14     0.15
    21   -1.448    0.733      2.977  0.000     4.09    -3.61     0.14     0.15
    21   -2.175   -2.231     -8.989  0.000     0.09     2.31    -0.36     0.39
    21    1.293    1.709      1.218  0.000    -2.17     3.20     0.60     0.94
    21    1.208    2.341     -1.529  0.000     0.40     2.16    -1.33     2.30
    21   -0.282   -0.087      0.829  0.000    -2.01     3.28     0.52     0.94
    21   -0.429   -0.214     -0.325  0.000    -2.80    -0.41    -0.09     0.16
    21    0.058    0.149      0.172  0.000    12.64     8.10     9.91    17.92
    21   -0.653   -0.361     -1.433  0.000    -0.32     0.18    -0.15     0.16
    21    0.722   -1.402      1.272  0.000    -2.21    -0.83     1.87     2.99
    21   -0.127   -0.288      0.371  0.000    -3.55     0.99     0.13     0.17
    21   -0.769    1.457      6.466  0.000     0.77     2.36     0.17     0.17
    21   -3.002    0.037      2.483  0.000    -3.80     2.55     0.94     1.74
    21   -2.579    0.573      6.126  0.000    -0.31    -0.21     0.16     0.17
    21    0.663    0.557     -0.159  0.000    -1.53     5.76    -0.03     0.18
    21   -0.080    0.131      0.219  0.000    -0.00    -0.73     0.37     1.66
    21   -1.905    1.589     -6.047  0.000    -2.78     3.25    -0.16     0.18
    21    0.409    0.055     -0.089  0.000     0.08     0.93    -0.04     0.18
    21   -0.895    2.033      3.609  0.000     0.90    -0.18     0.15     0.18
    21    1.253   -1.531     -0.673  0.000     0.83     1.66    -0.06     0.18
    21    0.217    1.789      0.515  0.000    -0.14     1.73     0.06     1.04
    21    0.693    1.146     -0.528  0.000     2.86    -3.04    -0.07     0.18
    21    1.184   -1.145     -4.900  0.000     1.29     3.44    -0.18     0.19
    21    1.865   -1.423      2.888  0.000    -0.26     1.82     2.44     3.17
    21    1.232    0.036      2.849  0.000     0.63     2.08     0.82     0.88
    21   -2.454    0.439      4.285  0.000    -0.47     1.02     0.61     0.72
    21   -0.622   -0.126      0.497  0.000    -2.18    -0.72     1.90     2.99
    21   -0.638    0.640      0.240  0.000    -2.28     1.36     0.05     0.20
    21   -0.226   -0.497     -5.219  0.000    -2.09     4.56    -3.11     3.42
    21    1.269    0.399     -1.419  0.000     2.27    -1.42    -1.05     1.48
    21   -0.282   -0.216      1.519  0.000    -0.36     1.68     1.05     1.22
    21   -0.299    0.023     -0.828  0.000     0.24     1.64    -1.55     2.01
    21   -0.145   -1.122      4.426  0.000    -0.35    -0.11     1.92     1.95
    21    1.949    0.227     -5.128  0.000    -1.12    -0.89    -2.81     3.08
    21   -0.073   -0.898      2.387  0.000    -0.13     0.17     1.13     1.17
    21    1.606   -0.322     -0.072  0.000     0.93     2.12    -0.09     0.27
    21   -2.138   -0.215     -6.506  0.000     1.27     3.06    -0.20     0.21
    21    0.481    0.403      0.658  0.000     2.48    -1.63     0.94     1.55
    21    0.888    0.412     -4.575  0.000     1.97    -0.50    -0.21     0.21
    21    1.153   -2.005      5.915  0.000     0.79    -1.52     2.47     2.69
    21   -0.799   -0.284     -0.769  0.000    -3.00    -1.13    -0.89     1.21
    21   -0.620   -1.377      1.316  0.000    -3.15     2.42     0.83     1.56
    21    0.711    2.466     -0.617  0.000     2.72     5.81    -0.05     0.22
    21    0.935   -0.900     -2.354  0.000    -1.65     0.81    -0.98     1.18
    21    1.443    1.165     -1.140  0.000    -0.02     0.67    -0.36     0.49
    21    1.262    0.818      0.249  0.000     1.52     3.19     0.04     0.22
    21    0.917   -1.638     -0.611  0.000     0.04    -1.90     0.14     2.36
    21   -1.368    0.219      3.130  0.000    -1.75     5.66     0.21     0.22
    21    1.185   -1.946      2.164  0.000    -0.75    -0.01     0.55     0.90
    21   -0.167    0.202      0.946  0.000    -0.55     3.37     2.63     3.16
    21    1.288    0.007      5.541  0.000     1.58    -0.96    14.33    14.67
    21    1.761   -0.145      3.878  0.000    -0.42    -0.95     1.93     2.21
    21    0.140    0.465      0.191  0.000    -1.60     5.86     0.08     0.23
    21    1.339    1.855      0.752  0.000     0.77     1.55    -0.13     1.71
    21   -0.611    1.702     -0.369  0.000     0.71     2.54    -0.05     0.24
    21    3.517   -1.459      7.340  0.000     2.69    -1.81     0.21     0.24
    21   -0.751   -1.739    -14.542  0.000    -0.79    -1.89    -0.24     0.24
    21    0.024   -1.008     -1.860  0.000    -1.41    -2.85    -0.21     0.24
    21    0.542   -1.659     -8.183  0.000     1.95    -0.57    -0.24     0.25
    21    1.089   -1.785     -3.493  0.000    -1.56    -0.37    -0.21     0.25
    21   -0.294    1.845     -2.043  0.000     1.22     3.65    -0.18     0.25
    21    0.438   -0.440     -0.505  0.000     2.47    -1.49    -0.99     1.48
    21   -3.698    2.011     -2.750  0.000    -1.12     4.36    -0.14     0.25
    21   -0.306   -0.513      0.077  0.000     0.66     2.11     0.03     0.25
    21   -2.744   -2.357     21.507  0.000    -2.18    -1.56     0.25     0.25
    21   -1.244    3.318     -4.461  0.000     0.58     2.78    -0.77     1.06
    21   -0.258    0.860     -0.643  0.000    -2.21    -1.33    -0.15     0.26
    21    1.891   -1.209      8.503  0.000    -0.19    -0.26     0.25     0.26
    21    0.172    0.419     -0.452  0.000    -2.26     5.03    -0.18     0.26
    21    2.031    1.518     11.502  0.000     1.38     3.10     0.25     0.26
    21   -0.422   -0.031      0.471  0.000    -1.77     0.83     0.59     1.23
    21   -0.519    0.162      0.391  0.000    -0.23     2.27    -0.22     1.04
    21   -0.831   -1.221      1.857  0.000     0.63     1.77     0.20     0.26
    21   -0.370   -1.078     -3.727  0.000    -1.78     3.11    -0.25     0.26
    21    0.479    0.436      0.369  0.000    -0.57     3.37    -0.02     0.34
    21    2.179   -1.454     -1.153  0.000     0.22     3.20     0.13     1.05
    21    0.481   -1.448     -1.596  0.000     0.27     1.35    -0.88     1.23
    21   -1.649   -1.587    -11.852  0.000    -0.18     0.36    -8.61     8.76
    21   -0.945    0.573     -1.966  0.000    -2.38    -1.78    -2.36     2.72
    21    0.117   -0.250      0.311  0.000     0.39    -3.66     4.52     5.71
    21   -0.537    0.221      0.273  0.000    -2.37     1.32     0.12     0.28
    21   -0.946    1.189      4.708  0.000    -1.71     5.71     0.26     0.28
    21    0.612    0.689      1.500  0.000    -0.58     3.49     7.63     7.99
    21    0.331   -0.977     -2.303  0.000     0.12    -6.52    -0.26     0.28
    21    0.748    1.381     -9.604  0.000    -0.04     0.31    -8.61     8.76
    21    0.432   -0.586     -0.456  0.000     0.08     1.57    -0.09     1.04
    21    1.675   -1.930    -10.783  0.000     0.28     0.54    -1.88     1.96
    21    0.483   -0.927     -0.236  0.000     1.41    -0.61    -0.15     0.60
    21   -0.168   -0.389     -0.554  0.000    -1.51     5.38    -0.23     0.29
    21   -0.125    2.030      0.611  0.000    -0.86     3.44     0.08     0.29
    21    1.318   -2.870    -25.563  0.000    -2.13     1.19    -0.30     0.30
    21   -0.393    0.611     -0.024  0.000     0.35     3.36     0.77     1.52
    21   -0.696    0.044     -4.283  0.000     1.83    -0.07    -0.31     0.31
    21    0.035   -2.157      1.411  0.000    -0.70     0.60     0.17     0.31
    21   -0.717    1.185      0.222  0.000    -3.93     2.62     0.73     1.74
    21   -1.104    1.736      3.062  0.000    -0.81     2.72     0.26     0.32
    21   -0.807   -0.216      2.240  0.000     1.42    -3.11     0.30     0.32
    21   -0.586   -0.445     -1.338  0.000    -0.84     2.48    -0.29     0.33
    21    0.018    0.945      0.756  0.000     1.01     0.56     0.70     1.10
    21   -1.189   -0.114      4.614  0.000    -1.74     5.64     0.32     0.33
    21    1.102    0.373      1.818  0.000     1.51     3.13     0.28     0.33
    21   -0.533    0.953     -1.200  0.000    -0.41     2.73    -0.85     2.08
    21   -0.505    0.207     -0.979  0.000     3.93     0.43    -0.29     0.33
    21   -0.948   -0.162     -5.525  0.000     2.66     0.05    -0.33     0.34
    21   -0.337   -0.438      0.433  0.000     0.08     1.10     0.64     1.18
    21    0.362   -0.292     -0.737  0.000    -2.18    -1.64    -2.34     2.72
    21    0.225    0.772     -2.785  0.000    -2.27     2.13   -13.06    13.31
    21   -0.196    0.424     -1.151  0.000     0.17     1.75    -1.72     1.84
    21    1.086    0.380      0.048  0.000     2.26    -0.41     0.01     0.35
    21    0.117   -0.111     -0.017  0.000     0.52     3.95    -0.21     0.78
    21    0.825   -0.467      0.091  0.000    -0.21    -0.74     0.29     2.05
    21   -0.687   -0.449     -0.509  0.000     0.32     0.01    -0.18     0.35
    21    1.543    2.066     -1.602  0.000    -1.31    -0.91    -0.77     2.01
    21   -0.406    0.218      1.747  0.000    -1.49    -2.69     0.34     0.36
    21   -0.644   -0.470      1.092  0.000     1.09    -6.85     0.29     0.36
    21    0.397    0.098     -0.010  0.000    -0.24    -0.38     0.05     1.39
    21   -2.098   -0.071     -2.513  0.000    -0.48    -1.26    -0.28     0.36
    21    0.488    0.983      2.365  0.000     1.43    -2.47     0.33     0.36
    21   -0.675    1.257     -3.554  0.000     0.13     2.52    -0.34     0.37
    21   -1.037   -1.146      5.483  0.000    -1.69     5.31     1.36     1.41
    21   -0.546   -1.325     -4.798  0.000    -0.12     0.73    -0.45     0.49
    21    0.121    0.229     -0.305  0.000     0.37     1.56    -0.64     1.28
    21   -0.218    1.023     -2.086  0.000     0.04     2.33    -0.35     0.39
    21   -0.702    2.422      1.415  0.000     0.16     3.30     0.07     1.16
    21   -0.608    0.473     -2.343  0.000    -2.24     1.30    -0.36     0.38
    21    0.504   -1.370     -0.535  0.000     0.51     1.03    -0.55     2.60
    21   -0.735   -0.487      0.454  0.000    -7.75     0.18     7.16    11.38
    21    0.023   -0.165     -0.049  0.000    -2.97    -1.12    -0.84     1.15
    21    0.016   -0.221     -0.323  0.000     1.08     2.44     0.22     0.77
    21    0.256    1.531     -1.122  0.000     1.62     2.35    -3.47     4.50
    21    2.186   -1.415      8.943  0.000     0.43    -1.66     2.73     2.85
    21    1.687    1.078     -5.224  0.000    -1.25    -0.88    -2.87     3.08
    21    2.309   -1.426    -11.430  0.000     1.10     1.94    -2.48     2.53
    21    0.078    0.219     -0.069  0.000     0.68     2.20    -0.69     0.99
    21   -0.431   -0.632      1.102  0.000     0.20     1.87     1.03     1.09
    21   -0.765   -0.607     -0.102  0.000    -0.34    -0.76    -0.55     1.48
    21    0.524    0.537      1.240  0.000     0.76     0.36     7.02     7.97
    21    0.186   -0.404      0.167  0.000     0.95     1.97     0.14     0.41
    21    2.866   -1.503     15.836  0.000     1.25     2.02     2.93     2.99
    21    1.161   -1.031      1.487  0.000    -0.64     4.80     1.12     1.56
    21    0.418   -0.132      0.072  0.000     2.98    -1.89     0.07     0.42
    21   -0.822    0.858     -1.003  0.000    -1.00     1.47    -1.07     1.80
    21    1.094    1.152      3.081  0.000     1.11     4.34     0.38     0.42
    21   -0.700    0.296      1.293  0.000    -3.14    -1.30     0.37     0.43
    21   -0.962   -0.262      0.287  0.000    -0.42    -1.50     0.15     1.75
    21   -0.250   -0.144      0.080  0.000     0.29     1.86     1.02     1.18
    21    0.017   -0.511      0.618  0.000     2.59    -2.04     0.34     0.44
    21   -0.370   -0.640     -1.858  0.000    -0.06     2.04    -0.41     0.44
    21    1.567    0.527      8.707  0.000     0.51     2.10     0.90     0.92
    21    0.123   -0.060      1.524  0.000     0.87     4.92     3.08     4.03
    21    1.601    0.563      0.953  0.000    12.54     8.02     9.99    17.92
    21   -0.924    1.263     -7.544  0.000    -2.43    -0.55    -0.44     0.45
    21   -0.809   -0.091      1.208  0.000     0.43    -3.61     4.50     5.71
    21    0.277   -1.030     -3.251  0.000     1.37     2.93    -0.43     0.45
    21    0.796    1.342    -11.536  0.000     4.11     0.42    -0.45     0.45
    21    0.236    0.069     -0.376  0.000    -0.38    -0.97    -0.36     1.48
    21   -0.690   -0.792     -1.735  0.000     2.51     5.43    -0.39     0.46
    21   -0.130    0.171     -1.348  0.000    -0.06     1.88    -3.16     3.98
    21   -0.427    0.326      0.141  0.000    -1.29     4.53     0.12     0.46
    21    0.520    0.218     -0.887  0.000     0.25     2.28    -0.39     0.46
    21   -1.161    0.473     -1.907  0.000    -1.66     0.78    -1.03     1.18
    21   -0.886   -0.782     -0.806  0.000     1.25    -1.93    -0.26     0.46
    21    0.066    0.372     -0.363  0.000     1.30     3.81    -0.32     0.46
    21   -0.077    0.275      1.059  0.000    -4.91     2.69     5.11     6.99
    21   -0.773    0.544     -1.735  0.000    -2.33    -1.40    -0.41     0.47
    21   -0.948   -0.009      3.315  0.000     1.03     4.34     0.46     0.48
    21    0.076   -1.885     -3.997  0.000     0.16     1.66    -1.21     1.32
    21   -1.330    0.008      7.961  0.000    -1.21     0.08     5.96     6.05
    21    0.037    0.734      0.762  0.000     0.83    -1.16     3.05     3.41
    21    0.487   -0.732     -0.396  0.000     2.33    -0.59    -0.43     1.07
    21   -0.442   -2.101      0.525  0.000     1.57     0.46     0.12     0.49
    21   -0.610   -0.864     -4.759  0.000    -0.27     0.31    -0.48     0.50
    21   -0.609    1.717     -0.543  0.000    -1.32     1.24     0.31     1.62
    21   -0.287   -0.264      0.895  0.000    -2.33     0.36     0.46     0.50
    21    0.144   -0.138     -0.144  0.000    -0.08     1.84    -3.26     3.98
    21   -0.592    0.029     -0.745  0.000     1.61    -0.51    -0.40     0.51
    21    0.929    0.022      3.645  0.000    -0.13     0.47     0.49     0.51
    21   -0.245   -0.632      0.757  0.000     2.27    -1.65     1.21     1.94
    21   -0.729   -0.172      0.078  0.000    -1.34     3.04     0.05     0.52
    21   -0.332    1.180     -2.935  0.000     0.89    -0.08    -0.48     0.52
    21   -0.164    0.841     -0.584  0.000    -1.02     4.68    -0.29     0.52
    21    0.466   -0.315      0.555  0.000     1.03     1.59     0.37     0.52
    21   -1.945    1.463    -20.423  0.000    -3.48     1.70    -0.52     0.53
    21    0.525   -0.776      4.214  0.000     1.15     0.13     2.39     2.43
    21   -0.410    0.207     -0.329  0.000    -1.16    -1.67    -0.31     0.53
    21    0.058   -0.467     -0.601  0.000     1.97    -0.10    -0.47     0.61
    21    0.662    0.058      0.163  0.000     0.60    -6.36     0.13     0.54
    21    1.412   -0.089     -7.092  0.000     0.40     0.57    -3.21     3.28
    21    0.734   -1.291     -3.814  0.000    -2.61     3.49    -0.51     0.55
    21    0.310   -0.157      0.105  0.000    -0.37     2.92     0.16     0.55
    21   -0.272    0.212     -1.238  0.000     0.38     0.07    -3.43     4.05
    21    0.896    0.792      6.902  0.000     1.05     4.26     0.55     0.55
    21    0.176    1.237      1.905  0.000     4.20    -3.34     0.47     0.56
    21   -0.945    0.399      4.776  0.000    -1.52    -2.68     0.55     0.56
    21    0.306   -1.389     -5.219  0.000     0.31    -1.86    -5.65     6.18
    21    0.214   -0.175     -0.127  0.000     0.43     1.85    -0.24     0.57
    21    0.501    0.389     -2.862  0.000    -2.04     1.30    -0.56     0.58
    21   -0.210   -0.773     -6.490  0.000    -0.68     1.12    -7.21     7.34
    21   -0.033   -1.376     -0.307  0.000    -2.02    -2.94    -0.41     2.74
    21   -0.054    0.621     -1.106  0.000    -2.71    -0.07    -0.51     0.59
    21    0.184   -0.393     -1.314  0.000     1.39     0.88    -2.01     2.51
    21    0.020    0.005      0.002  0.000    -1.38     1.80    21.82    22.13
    21   -0.178    0.974      5.020  0.000     0.76     2.44     0.60     0.61
    21   -1.022   -0.227      0.940  0.000    -0.13     1.96     0.41     0.61
    21   -0.292   -0.100     -0.007  0.000    -0.02    -2.85    -0.01     0.62
    21    0.236    1.116     -3.695  0.000     1.97    -0.34    -0.59     0.62
    21    0.126    0.084      0.254  0.000     2.19    -0.35     0.53     0.62
    21    0.355   -0.431      1.271  0.000    -2.78    -1.58     0.57     0.62
    21   -0.256    0.187     -0.169  0.000     0.76    -0.71    -0.29     0.62
    21    2.252   -0.153     -7.074  0.000     1.44    -1.65    -0.60     0.63
    21   -0.572    0.607      6.657  0.000    -3.56     1.15     0.63     0.64
    21    0.643   -0.489     -1.060  0.000     4.38     0.13    -0.51     0.64
    21   -0.291    2.012    -10.108  0.000    -1.78     6.13    -1.60     1.68
    21    0.895   -0.730     -4.196  0.000     0.31     1.87    -1.36     1.42
    21   -0.580   -0.304      0.273  0.000     0.43     0.24     0.25     0.65
    21    1.407    0.565     -3.879  0.000     1.75    -2.99    -0.61     0.66
    21   -0.074   -0.157     -0.069  0.000    -0.35     1.65     0.86     1.22
    21    0.067    2.444      9.263  0.000    -0.83     3.33     0.65     0.67
    21    1.183    0.894     10.459  0.000    -0.86     4.32     0.67     0.67
    21   -0.389    0.351     -1.039  0.000     0.09     2.26    -0.60     0.67
    21    1.436   -1.174     -3.911  0.000    -1.40    -0.45    -0.61     0.68
    21   -1.725    1.677     -2.838  0.000     0.26     0.47    -0.52     0.68
    21    0.158   -0.210      0.060  0.000    -1.94    -1.84     0.15     0.68
    21   -0.358    0.369      1.077  0.000    -1.86     5.86     0.62     0.69
    21   -0.887    1.069      2.275  0.000     0.07     3.30     3.52     3.85
    21    0.680   -1.047      7.459  0.000    -2.25     1.01     5.48     5.63
    21    0.567   -1.058      2.015  0.000     1.18    -0.40     1.37     1.97
    21   -0.361    0.470      0.196  0.000    -1.69     0.76     0.74     1.23
    21   -1.000   -0.715      1.511  0.000     0.58    -0.53     0.55     0.71
    21    0.898   -1.582     -6.581  0.000     0.12     2.02    -0.68     0.71
    21    0.672   -1.231      5.224  0.000    -0.92     1.03     0.69     0.72
    21    1.536    0.477      1.303  0.000     0.85     2.22     0.45     0.72
    21   -0.287    1.001     13.281  0.000    -0.85     3.22     0.72     0.72
    21    0.509    0.451     -2.599  0.000    -1.62     3.31    -0.70     0.72
    21   -0.407    0.267      0.242  0.000    -2.87     0.27     0.77     1.33
    21    0.184    0.698      1.434  0.000     2.78     1.79     6.00     6.35
    21    0.087   -0.739     -0.085  0.000    -0.10    -0.74     0.09     1.66
    21    0.483   -0.327      4.513  0.000    -0.99     0.23     5.96     6.05
    21   -0.179    1.054      3.476  0.000    -2.46     1.73     8.76     9.03
    21    0.945    0.247     -1.467  0.000     0.72     2.19    -0.83     0.97
    21   -0.427    1.723      4.026  0.000    -1.14     0.95     1.02     1.07
    21    0.853   -0.344     -6.228  0.000     4.18     0.33    -0.76     0.77
    21   -1.291    1.198     18.534  0.000    -0.46     0.93     0.77     0.77
    21   -0.318    1.160      5.443  0.000    -1.71     1.57     4.25     4.40
    21    0.232   -0.497      0.403  0.000     2.98    -0.51     0.46     0.78
    21    0.552    1.091      4.401  0.000    -0.22     0.15     1.11     1.17
    21   -0.009   -0.295     -0.237  0.000     0.45     0.11    -3.54     4.05
    21   -0.579   -0.108      9.781  0.000    -0.36    -0.12     1.94     1.95
    21   -0.735   -0.073     -0.828  0.000    -1.02     0.19    -0.29     0.86
    21    0.423   -2.242     10.371  0.000    -0.74    -2.04     0.80     0.82
    21   -0.406    0.067     -0.070  0.000     1.13    -0.39    -0.14     0.82
    21   -1.052    0.198      4.136  0.000    -3.72     1.13     0.81     0.84
    21   -0.495    0.181      1.594  0.000     1.11    -2.51     0.80     0.85
    21   -0.570   -0.640      3.061  0.000    -0.27    -2.49     0.82     0.85
    21    1.773    0.062      8.677  0.000     0.27     1.87     1.12     1.18
    21   -1.304   -1.665     16.959  0.000     0.66     1.71     0.85     0.85
    21    0.557    0.957     -7.220  0.000    -1.47     6.17    -4.48     4.52
    21    0.902   -0.376     -4.278  0.000     1.36     0.39    -0.84     0.86
    21   -0.293   -0.231      2.971  0.000    -0.51     3.50     7.61     7.99
    21    0.703   -0.367     -0.490  0.000     2.08    -0.75    -0.67     1.45
    21   -0.148   -0.506     -2.255  0.000    -2.38     4.67    -0.85     0.87
    21   -0.218   -0.682      5.037  0.000     1.58     1.13    10.25    10.44
    21    0.431   -0.235      0.407  0.000    -1.35     0.99     0.29     1.29
    21   -0.761   -1.262    -13.890  0.000    -2.51     0.58    -5.81     5.86
